id,content,label
7597,"Iyaa juga ya gua hebat bgt si, sering bilang Aduh gua mo selfharmAduh pengen mati aja tp nyatanya skrng masih bersih dan masih hidup walaupun otaknya rada sengklek dikit 0",Terindikasi Self-Harm
7598,"hi, sekalinya ngetweet lagi malah kesinicape kak. cape bgt asli. saking banyaknya yg dipendem jd gatau mo cerita apa hehe. intinya cape. rasanya kek mau ngelakuin selfharm lagi. dahal udh berhenti pas ketemu sama doi. tp skrg udh gaada support system lagi. papa jg udh gaada:) 3",Terindikasi Self-Harm
7599,yaAllah padahal mo cek kesehatan malah selfharm 0,Terindikasi Self-Harm
7600,BANGGA BGT UDA 5 BULAN GA SELFHARM LAGII. MO NGOMONG MAKASI BANYAK2 BUAT DIRI SENDIRI 3,Terindikasi Self-Harm
7601,Enak bgt mo liatin selfharm di sini. Ga ada temen rl. Jdi ga perlu ovt atau takut dikira caper wkwkwkw. 0,Terindikasi Self-Harm
7602,Mo selfharm 4,Terindikasi Self-Harm
7603,"yg perna selfharm kea cutting, potong rambut, ga makan, intinya nyakitin diri sendiri sampe ad pikiran mo suic1de, mending cptn periksa deh sblm telat 4taun kea aku :) 0",Terindikasi Self-Harm
7604,":') ketemu sm org yang tau struggle gue, tau kl gue suka selfharm, tau jg kl gue tkt bgt ditinggal sendirian. tau kl gue pny anxiety, panick attack. awalnya baik bgt katanya mo nemenin sampe sembuh. trnyt dia jg yang nyakitin gue sesakit-sakitnya sampe gbs napas :'D 0",Terindikasi Self-Harm
7605,"org yg nyuru berenti selfharm uda pergi, tp disaat mo ngelakuin itu selalu inget kata dia ‘kalo km syg sm aku, berhenti lakuin itu’ haha tp km pergi 8bulan yg lalu, alesanku buat g ngelakuin itu lg apa?gada 0",Terindikasi Self-Harm
7606,"takut mati si,dl gw sering bgt ngambil piso mo bundir critany tp gajdi krna ya gw takut smpe.skrg pun kl mo selfharm sbatas jarum doang. 0",Terindikasi Self-Harm
7607,Mo nangis udah ga bisa sangking nyeseknya. Capee banget dengerin bisikan bunuh diri dan selfharm 0,Terindikasi Self-Harm
7608,"btw, gue gatau apa gue semakin membaik atau gmna. ini udah mo 2 bulan gue ga selfharm sama sekali. tiap mau selfharm dari kemaren2 nahan diri 1",Terindikasi Self-Harm
7609,"ngeliat org selfharm di tl, ke trigger bgt ya Allah  mo nangisss 1",Terindikasi Self-Harm
7610,"Apasi gw, tiba-tiba mo selfharm 0",Terindikasi Self-Harm
7611,"Mungkin di kiranya we mo selfharm kali ya, kalau di rumah terus. Yakalii We masih mau jalan ke KoreaTobat tobattt sama orang yang mengira aing stress padahal stressnya ya gara gara mereka 1",Terindikasi Self-Harm
7612,"Kalian mana tau rasanya nahan diri buat ngk selfharm, mo mati anjr 0",Terindikasi Self-Harm
7613,selfharm versiku adalah minum kopi sampe badan dingin gemeter kyk mo meninggal 0,Terindikasi Self-Harm
7614,"Hm iya deh nanti aku bikin tatto aja, gambarnya mukanya doyoung. Biar kalo setiap gua depresi trs mo selfharm gajadi krna liat gambar mukanya doyoung 1",Terindikasi Self-Harm
7615,"2 tahun sm pisces, mo mati. mana goblok orangnya. males belajar. fokus ke apa yg disuka aja ga mikirin perasaan org lain. cuek bgt gada romantis2nya. dateng pas butuh aja.   bikin aku mulai selfharm dan habis putus jd traumatized selama kurang lebih 1,5 tahun. 1",Terindikasi Self-Harm
7616,"TW // SELFHARM, CUTTING  ya Allah gapernah nyangka gue bakal balik cutting lgggg bangsaaatt gue cspek bgt beneran peak capek ini hidup apa comedy kok capeknya di gua doang kayak mo mati tp gbs mati skrg yaaalllaaahhh 1",Terindikasi Self-Harm
7617,"IYA GUE GEMUK IYA MO APA LO. BISA GA SI DIEM. GUE SETRES TAU MAKANYA GUE LARI KE MAKAN, DARIPADA GUE SELFHARM LAGI 1",Terindikasi Self-Harm
7618,"Mereka nyelamatin ak dri selfharm walaupun kdg msh ngelakuin kalo lg kambuh :( tpi nggak separah dulu.. Kalo mo ngelakuin slalu dengerin answer: love myself sama epiphany dan lagu"" yg tenang"" nya mreka.. Mreka bener"" ada buat aku lewat lagu mreka untuk ngingetin 1",Terindikasi Self-Harm
7619,"btw mo curhat dikit akhir-akhir ini aku down sampe selfharm, aku gagal mewujudkan mimpiku, merasa mimpi dan harapanku hilang semua. gak ada tujuan hidup. gara gara ini aku jadi jarang kpopanㅡ 1",Terindikasi Self-Harm
7620,"buat klean yg syg bgt ma aku, aku cuma mo minta maap wkwkwk. sorry aku selfharm lagi 0",Terindikasi Self-Harm
7621,"Klo kerja sama sodara, om sendiri bos.. Mo cutyy pun tak bisaaa soalnya tinggal serumah jugaaa huaaa hampir mau selfharm malah saking parahnya burnout dan gabisa pulkam karena korona :') 0",Terindikasi Self-Harm
7622,14. suka ke trigger liat selfharm karna ada niat mo coba. pegang silet/cutter aja gemeter 1,Terindikasi Self-Harm
7623,Selfharm itu ga baik. Asli gue pernah di mana lagi depresi bgt mo meninggal dan akhirnya selfharm. Pas di situasi itu si emng ga kerasa tpi pas udah reda dan ngeliat lukisan itu. Perih bgt secara mental 1,Terindikasi Self-Harm
7624,Seharian dah mikir mo selfharm tp mikir jg pasti bokap w bakal sakit dan sedih bgt kalo liat 0,Terindikasi Self-Harm
7625,Tiap malem kepikiran sampe rasanya mo selfharm. Plis help me mo cerita tp ngabisa :') 2,Terindikasi Self-Harm
7626,"Hy ak jg sk selfharm dan srng bgt krn ngrs smua mslh hlng. Tp skrng udh sngt jrng,bhkn hmpr gaprnh lg krn aku mikir drpd self harm mndng bc wattpad yg crtanya sm ky aku.jd ak cm mo blng ktka km ad mslh cb alihn pkrn km kehal yg km suka dn positif,ykn deh km ga bkl pgn selfharm lg 0",Terindikasi Self-Harm
7627,"mo meninggal aja, atau ga selfharm 0",Terindikasi Self-Harm
7628,Dahla ako mo selfharm sama boncabe dlu 0,Terindikasi Self-Harm
7629,"Mantan gua bilang gini juga ""jgn ky gini, aku stres"" pdhl yg lbh stres gua smpe rasanya mo mati aja, untung selfharm aja g smpe bunuh diri:( 0",Terindikasi Self-Harm
7630,pernah selfharm sekali langsung mo di potong pake parang tangan gue sama bokap. terus yg kedua kali nya langsung di usir nyokap wkwkw 0,Terindikasi Self-Harm
7631,"pada saat itu karna sbenernya ak blm mau mati, takut mati karna msh punya pmikiran klo ak layak hidup(walooun pd saat itu mrasa bsalah mikir gini) akhirnya tiap selfharm bkn karna ak mo mati but as punishment for my self 1",Terindikasi Self-Harm
7632,"aku ketipu tiket konser 8juta nder, hampir mo bunuh diri, sempet selfharm, hiatus twitter sebulan. nyesek memang, klo kamu butuh sendiri tenangin dlu diri kamu setelah itu kamu bangkit nder jgn terlalu terpuruk, positif rezeki sudah diatur sm Allah. 6",Terindikasi Self-Harm
7633,mo selfharm aja anjing rasanya 0,Terindikasi Self-Harm
7634,"susahnya makan seafood dan pesen kepiting pas acara makan keluarga besar harus pake lengan panjang, bukan nutupin tatto, tatto mah bodo amat mo diliat mereka. tapi nutupin bekas selfharm, karena keluarga besar otaknya gasampe kalau bahas mental health. 0",Terindikasi Self-Harm
7635,Mo adu selfharm ni? Ayo sini 0,Terindikasi Self-Harm
7636,Apaka ngudud termasuk selfharm? klo iy mo lanjutin.. 1,Terindikasi Self-Harm
7637,"pikiran ""mainan pisau enak nih""  hati ""tahan tahan tahan gabole selfharm, kuat kok kuat, sama suntik aja takut masa mo mainan pisau"" 0",Terindikasi Self-Harm
7638,YaAllah aku ngakak sekarang pernah selfharm grgr manusia busuk. Kesoli gara gara dia. IH GILA WKWKWK AKU NGAKAK SERIUS:( udah 2 kali mo mati grgr dia trs skrg gt orangnya:( YaAllah cpt sukses ya biar bisa nginjek” saya 0,Terindikasi Self-Harm
7639,"kalian mo baca kisah cintaku gak? seriusan tp, ini kisah bikin ak sakit, gamasuk sekolah, tiap sekolah mesti uks, nangis, pen bundir, selfharm 7",Terindikasi Self-Harm
7640,"oke makasih tanpa sadar lu bilang gue caper. gue kalo depresi suka selfharm, terakhir gue kmrn mo gantung tp di tolongin. gue pernah mau lompat ke jurang, mau iris leher + nadi pake silet tapi di cegah. CAPER? Lo gatau gimana rasanya jadi kami yg punya pikiran suicide bangsat!!!! 0",Terindikasi Self-Harm
7641,"10 menit yg lalu, dan hampir selfharm. Grgr pasrah gtw mo crita lgi ke sp https://x.com/tanya2rl/statu/tanya2rl/status/1110523280002211841… 0",Terindikasi Self-Harm
7642,Lo tau gasi anjir sakit yg bener” sakit bgt sakitnya itu di dada lo terus air mata lo ngalir trs anjir yg lo bisa lakuin cuma mukulin dada lo berharap rasa sakitnya bisa distop wkwkwk 0,Terindikasi Self-Harm
7643,tiap kambuh sering bgt mukulin dada sendiri. jelek bgt jelek. 3,Terindikasi Self-Harm
7644,sakit hati yang rasanya nyelag tau ga sih rasanya kaya gimana?mukulin dada biar ga ngerasain itu tapi da percuma sakitnya didalem 0,Terindikasi Self-Harm
7645,"for the first time, yg ga nyangka diri aku bisa ada di titik itu. ke kamar mandi cm buat nafas, nangis, mukulin dada!?. bener"" bkn aku, tepi bener"" terjadi. 1",Terindikasi Self-Harm
7646,Gimana sih cara stop mukulin diri sendiri ketika otak sedang berisik dan dada sesak? Dari tadi nahan tangan buat ga mukul2 kok susah sekali. 0,Terindikasi Self-Harm
7647,"3 hari berturut turut minum pill sampe 4-5 pill setelahnya selalu ketiduran dibawah kolong kasur, nenggelim kepala dibak mandi sampe dada kerasa panas banget waktu itu, mukulin kepala pake benda keras narikin rambut sampe rambut hilang 30%nya pitak dimana dimana 0",Terindikasi Self-Harm
7648,capeee mau nangis sambil mukulin dada 0,Terindikasi Self-Harm
7649,"Kebiasaan dari smp ketika hati ini tersakiti yg berlanjut sampe skrng :(  Ternyata kebiasaannya blm bisa dihilangkan, dipukulin krn rasa sakitnya numpuk di dada..   Ku harap klo km lihat aku udh nangis sampe mukulin dada, berarti emg sakitnya gk pura""  Gws~ 0",Terindikasi Self-Harm
7650,ng tooddddddd gua nangis sambil mukulin dada alias nyesek bgt fic apaan taiiiiii bngst bngst marah bgt gua sama dunia bngsttt gak sanggup 0,Terindikasi Self-Harm
7651,"Bru bgt hari ini ngalamin yg kaya gitu, sampe nyesek bgt didada, kepala jg langsung sakit bgt. Klo udh kaya gitu udh nangis doang sambil mukulin dada sendiri 0",Terindikasi Self-Harm
7652,"hidup semakin dewasa ini semakin berat ya? aku pun pernah ada di posisi kamu, mukulin dada,mukulin pala rasa pengen mat* aja. memang sulit buat lewatin ini semua, tapi satu hal kamu harus bertahan hidup buat orang yang sayang sama kamu! walapun orang itu hanya beberapa saja.. 1",Terindikasi Self-Harm
7653,"Krn dalam keluargaku ya, aku yg paling sehat, GAPERNAH, SEKALIPUN, SEMARAH APAPUN, aku ngerusakin barang, apalagi dlm kondisi ga sadar, se gak sadarnya aku, paling cuma nangis meraung² sambil mukulin kelapa atau dada, krn sakitnya disitu, itupun aku sadar apa yg kulakukan 0",Terindikasi Self-Harm
7654,"KAK SAMAAAA kadang udah narik nafas masih sesek banget. nyampe mukul mukulin dada karena sesek banget, udah minum, udah hirup inhaler tetep ga ngaruh sampe nangis sangking sesek nya 0",Terindikasi Self-Harm
7655,"Kalau pikiran gua lagi penuh dan berisik banget, seakan-akan pikiran gua beneran ngobrol sama gua, rasa self harm gua tinggi. Gua sering mukulin kepala gua sendiri, anyways. Kalau pikiran penuh dan dada sesak rasanya kepala sakit banget, berujung gua pukul atau jedotin. 1",Terindikasi Self-Harm
7656,"Berkali-kali mukulin dada sendiri, saking seseknya. Sakit bgt ya Tuhan 1",Terindikasi Self-Harm
7657,"Pernah, pernah sampe sesek bgt sampe mukulin dada sendiri. 0",Terindikasi Self-Harm
7658,Ternyata kalo lagi gini mukulin diri sendiri ga sakit. Yg sakit malah dada 0,Terindikasi Self-Harm
7659,"Pernah, sering malahan. Aku gak bisa nangis dirumah sendiri. Kalo mau nangis ya nunggu orang rumah pda tidur, kalo gak tahan smpe dada sesek aku suka nonjokin tembok, pintu, atau ga mukulin badan pake apa aja yg penting jangan nangis apalagi kalo ada bapa drumah 0",Terindikasi Self-Harm
7660,UDAHHHH MUKULIN DADA BERKALI KALIPUNNN TETEP SESEEEEEKKK!!!! SAKITTTTTT!!! 0,Terindikasi Self-Harm
7661,Pengen banget mukulin dada. kenapa sakit bgt yaaa 0,Terindikasi Self-Harm
7662,iyh. inget banget dulu aku sampe mukulin dada sendiri terus nangis berdoa moga ini tt ga nambah ukurannya. https://x.com/ssefnum/status/ssefnum/status/1795475139842257336… 1,Terindikasi Self-Harm
7663,"selalu mukulin dada sampe memar, tiap ngebuat cowoku marah 0",Terindikasi Self-Harm
7664,lo bayangin aja gw tiap subuh nangis diem diem mukulin dada. lo mah telponan sm lonte itu sampe pagi. 0,Terindikasi Self-Harm
7665,Biasanya mukulin dada soalnya nyesek abis itu tiduran sambil ngomong “mending mati aja daripada sakit hati ya tuhann 1,Terindikasi Self-Harm
7666,Aku kl kelewat sedih malah mukul dada sndiri smpe sakit wkwkw. Kl udh kelar sesekny baru brenti mukulin 0,Terindikasi Self-Harm
7667,"Bener bener kejebak sama diri sendiri. Sakit nya, perasaan nya, semua nya ngumpul di kepala, dada, gak bisa keluar. Cuma bisa mukulin dada krn gak bisa rasain secara nyata. Semuanya ada didalam. Belasan tahun. 0",Terindikasi Self-Harm
7668,"Dia ngomong kalo aku ga ngapa-ngapain pakek nada becanda ngeremehin. Ak pas itu lagi ga stabil jadi nelan omongannya mentah"" dan malah jadi stress berhari-hari+mukulin dada ak 1",Terindikasi Self-Harm
7669,"Sering jedotin kepala, jambak rambut sendiri, nonjokin tembok, mukulin dada sendiri. Berharap mati tapi ga mati² sampe sekarang. 0",Terindikasi Self-Harm
7670,masa gue kudu mukulin dada lagi sih anjing 0,Terindikasi Self-Harm
7671,"Gue disini muntah2, ngga mkn seharian, nangis, mukulin dada, jambakin rambut sedangkan dia disana sedang merayakan cinta barunya. 0",Terindikasi Self-Harm
7672,nyium ibu buat yg terakhir kalinya rasanya kaya dunia berhenti saat itu juga dan rasanya sesek sakittttt bgttt sampe gw mukulin dada gw karena sakit bgtttt. plot twist taun ini kehilangann ibu buat selamanya  https://x.com/convomfs/statu/convomfs/status/1754809506251567182… 0,Terindikasi Self-Harm
7673,"Setiap kali merasakan sakit di dalam hati, ada keinginan buat menyakiti diriku sendiri.. Kadang mukulin tembok, jambak rambut sendiri, mukulin kepala, mukulin dada sendiri.. 1",Terindikasi Self-Harm
7674,"Need to stop jedotin pala sama mukulin dada, tp ga semudah itu 0",Terindikasi Self-Harm
7675,Gue mukulin dada juga masih sesek 0,Terindikasi Self-Harm
7676,"Mukulin diri sendiri, dada sesek, asam lambung kumat  gk pernah ngungkit atau merasa paling disakitin sampe saat ini 1",Terindikasi Self-Harm
7677,"karna selalu mendem, jadi pas saking nyeseknya, nangis sesek sampe gabisa bersuara sambil mukulin dada 2",Terindikasi Self-Harm
7678,gapernah kalo mukulin dada mah. Kalo ny1let tangan sering karena saking sakit hatinya sampe kesel sendiri 0,Terindikasi Self-Harm
7679,"Pernah sampek bingung mau nangis gak kluar air mata,mau marah2 gak jelas kata2 yg kluar apa,mau banting apa2 tp gak bisa,akhirnya mukulin dada sendiri saking sesek nya gak bisa diluapin 0",Terindikasi Self-Harm
7680,"kalau lg kumat, mukulin kepala dada dll pokokny nyakitin diri sendiri 0",Terindikasi Self-Harm
7681,"Pernah, tp bukan mukulin dada, lebi ke bercode, tp itu sekali kalinya, gakkan terulang lagi. stress gr² gaada tujuan hidup, ekonomi sulit, ortu ga dukung dan byk faktor lainnya, tp emg bnr jd tenang, dari situ aku ngerti kenapa org² yg suka nge barcode susah buat berhenti :( 0",Terindikasi Self-Harm
7682,"Pernah. Sampe mukul dada keras, narik rambut sendiri, mukulin kaki, tangan. Intinya semua anggota badan yg bisa aku pukul, aku pukul keras. Rasanya itu udah gabisa dijelasin sih, bener sesek banget. 0",Terindikasi Self-Harm
7683,"Pernah, mukulin dada atau ga narik rambut kenceng bgt wkwk. Alhamdulillah sekarang udah engga, cuma kalau lagi ke trigger paling dadanya  sakit doang, terus asam lambung naik dan ga nafsu makan. 0",Terindikasi Self-Harm
7684,"Pernah smpe tiap hr mukulin dada, bahkan sangking sakitnyaa hatiii guee, pas dada dipukulin, ga berasa sakitnya:)) kea gaberasa gue pukul 0",Terindikasi Self-Harm
7685,"pernah, tapi ga mukul dada tapi mukulin kepala, paha, tembok,  jambakin rambut 0",Terindikasi Self-Harm
7686,Pernah baru kemarin nangis ambil gemeteran mukulin dada 0,Terindikasi Self-Harm
7687,"Mukulin dada, kepala, dan lain lainnya adalah hal biasa kalo lg nangis kejer 0",Terindikasi Self-Harm
7688,Dulu pernah mukulin kepala saking merasa bodohnya dan sakit hati. Kalau mukul dada gapernah 0,Terindikasi Self-Harm
7689,"Pernah, bukan hanya mukulin dada dn sesak nafas, tapi jg mukulin kepala, nampar muka sendiri sampai bibir berdarah, mukulin bagian tubuh lain sampe lebam dan bengkak 0",Terindikasi Self-Harm
7690,"pernah, dan g cuma mukulin dada tp ngelakuin hal lain jg 1",Terindikasi Self-Harm
7691,"Pernahhh. Mukulin dada sendiri, nangis berhari-hari bahkan ga makan 3hari, cuma minum doang. 0",Terindikasi Self-Harm
7692,"Mukulin dada si engga, paling gigit tangan, nyakar tangan diteken gitu, 0",Terindikasi Self-Harm
7693,"pernah, my bad habit mukulin dada sendiri 0",Terindikasi Self-Harm
7694,"pernah, tahun lalu nangis sambil mukulin dada sendiri 0",Terindikasi Self-Harm
7695,"gue mukulin dada karna mau nangis, rasanya sesek banget, sakit. tapi abis mukulin malah tambah sakit WKWKWKWKWKWKWKWKWK 0",Terindikasi Self-Harm
7696,"pernahh, 2 tahun silam ampir setiap malem, kalo ga mukulin dada, mukulin dinding. wkwkwk tpi skrng klo diinget kek ngerasa bodo, kok bisa ya nyakiti diri sndiri -_- 0",Terindikasi Self-Harm
7697,"pernah, nangis nymp puyeng+mukulin dada 0",Terindikasi Self-Harm
7698,PERNAH kl setiap nangis si mukulin dada 0,Terindikasi Self-Harm
7699,"Aku mukulin dada sama kepala, tapi udah lama 0",Terindikasi Self-Harm
7700,Bukan mukulin dada lebih ke nampar diri sekeras mungkin 0,Terindikasi Self-Harm
7701,"lama-lama kesadaran gue ilang, gue bener-bener cuman bisa teriak dan mukulin dada gue saking gue gabisa berbuat apa-apa 1",Terindikasi Self-Harm
7702,"aku harap aku gaakan lagi ngerasain nangis mingsek mingsek kek tadi sampe rasanya pen mukulin dada sendiri krna jd gbs nafas wkwk sesakit itu emg, semoga ga lagi lagi deh hehe 0",Terindikasi Self-Harm
7703,"selain itu klo sedih krn banyak dipendam sendiri akhirnya mukulin diri sendiri ntah kepala dada biar sakitnya ilang.. krn itu jadinya abusive, jd sama daddy disuruh ngomongin itu, journaling sama daddy 1",Terindikasi Self-Harm
7704,nangis sambil mukulin dada sendiri 0,Terindikasi Self-Harm
7705,sering bangettt ampe mukulin dada saking seseknya  https://x.com/convomf/status/convomf/status/1698000255579750735… 0,Terindikasi Self-Harm
